index,descriptors,area/point,core/prop,tags
34c0f578-c899-4c44-9c9e-2be0b7c5c37b,emergency ward entrance|ER entrance|emergency room entrance|hospital emergency access|ambulance bay|casualty ward entrance|first aid access,,core,emergency=emergency_ward_entrance
8bcdf2e8-3c80-4b0d-88b0-2d9cb308ddd2,Emergency Exit|fire exit|safety door|escape route exit|exit point|escape hatch|rescue exit|evacuation exit,,core,entrance=emergency
5df05bd6-eeea-45b3-bc6c-705f6574a6f2,fire service inlet|FDC|fire department connection|fire water inlet|fire hose connection point|firewater feed point|fire pump inlet|fire hydrant|hydrant connection|pillar fire hydrant|pillar hydrant|above ground fire hydrant|standpipe fire hydrant|fire plug|street fire hydrant|hydrant pillar|fire hydrant pillar type|city fire plug|pedestal fire hydrant|underground fire hydrant|covered fire hydrant|flush fire hydrant|subsurface fire hydrant|underground hydrant connection|street cover fire hydrant|fire hydrant manhole|underground fire water point|underground fire plug|buried fire hydrant|ground-level fire hydrant|in-ground fire hydrant,,core,"emergency=fire_service_inlet, emergency=fire_hydrant"
291f50c9-bebb-47bc-a05d-1dfd89fa9bb4,fire alarm box|fire call box|emergency alarm box|emergency alarm unit|break glass point|alarm activation panel|alert box,,core,emergency=fire_alarm_box
e604fafb-7c10-46a5-b1d2-6b34f81f7431,fire extinguisher|fire suppression device|extinguishing unit|fire control equipment|fire spray unit|emergency extinguisher|flame extinguisher|fire aid tool,,core,emergency=fire_extinguisher
313e1180-db9a-4d7e-9ad9-afdc12469801,fire hose|firefighting hose|hydrant hose|fire supression hose,,core,emergency=fire_hose
2b6a1c30-5d66-47d6-957a-fe1bcb84cdb4,fire tower|observation tower|lookout tower|fire observation|fire lookout,,core,"man_made=tower AND tower:type=observation, emergency=fire_lookout"
875dcca6-16a6-4371-8694-0bd5176fa49d,suction point|intake port|vacuum inlet|suction inlet,,core,emergency=suction_point
2b559f68-c18e-47e0-9b16-a6214c28e814,lifeguard|beach patrol|water safety officer|pool attendant|ocean warden|swimming area guardian,,core,emergency=lifeguard
5fe33725-5865-461f-a97a-df7989d40ef4,life ring|life buoy|rescue ring|buoyance aid|safety floatation device|emergency buoy,,core,emergency=life_ring
b9c35b88-c8c7-4515-ac19-89745fc91690,lifeguard tower|beach observation post|lifeguard platform|beach patrol post,,core,lifeguard=tower
5bea802e-ba60-4f84-8f46-85e8540499cc,assembly point|safety gathering point|emergency meeting spot|rescue assembly area|evacuation rendezvous,,core,emergency=assembly_point
f7f8eb17-68fa-4ef4-bf54-e26d55841d01,emergency phone|emergency telephone|rescue line|emergency call box|SOS phone,,core,emergency=phone
ac6dbb23-978a-4eff-9ae4-3f31fdd0c4e7,siren|emergency alarm|alarm|emergency horn|warning signal|emergency wail,,core,emergency=siren
f4d5cac1-0f2d-454d-be63-81de1244c68f,moraine|glacial debris|till|glacial depposit|glacial drift,area,core,geological=moraine
7278217e-8e26-40a6-ab4e-ea97b8927dff,outcrop|stone protrusion|rock ledge|bedrock exposure,area,core,geological=outcrop
6f3be85c-f8c8-45ac-98e3-627f727742f5,palaeontological site|fossil site|excavation area|prehostoric remains site|fossil bed|fossil excavation site|paleontology dig|geological discovery site,area,core,geological=palaeontological_site
6e81ccda-f99b-41a9-8537-f09c84db2ddc,volcanic caldera rim|vulcano edge|vulcano centre|volcanic vent|volcanic crater|volcanic opening|lava outlet|eruption point|volcano mouth|vent hole|volcanic lava field|lava|magma|volcanic flow|liquid rock|volcanic discharge|igneous flow|fire river,area,core,"geological=volcanic_caldera_rim, geological=volcanic_vent, geological=volcanic_lava_field"
be7875f5-bac3-4620-9e80-dc320c9e60e1,road|street|surface street|secondary road|country road|rural road|tertiary road|B-road,area,core,"highway=road, highway=primary, highway=secondary, highway=tertiary, highway=unclassified, highway=residential, highway=secondary_link, highway=tertiary_link, highway=living_street, highway=service, area:highway=***ANY***"
cd9ba83e-7253-481e-9b1e-ce67f21a8609,freeway|interstate|motorway|expressway|autobahn|highway,area,core,"highway=motorway, highway=trunk, highway=primary, highway=motorway_link, highway=trunk_link, highway=primary_link, highway=motorway_junction"
3e9346e4-3a50-4cbf-a3c5-651f9a88141c,track|sand track|foot trail|bridleway|unpaved road|path|bootleg trail|cow path|elephant path|pig trail|shortcut|social trail|informal path|informal trail|desire path|desire line|use trail|game trail|unofficial path|unofficial trail|shortcut path|herd path|goat track|bootleg path,area,core,"highway=path, highway=track, highway=bridleway, highway=path, highway=trailhead"
81c47be5-9736-425c-b6b5-9f8eb5c12f07,Highway link|connecting roads|link roads|motorway link,area,core,"highway=motorway_link, highway=trunk_link, highway=primary_link, highway=secondary_link, highway=tertiary_link"
2ea64a52-f6dd-43e0-9ae6-0be7c5882e4e,emergency escape ramp|truck arrester bed|escape|Runaway truck ramp,area,core,highway=escape
7ad069be-fc7f-490f-97e2-64f9aa485a3d,speedway|raceway|racetrack| race track|circuit,area,core,highway=raceway
cdb328c1-d6cc-4b69-8bdb-6878c662e6c0,sidewalk|footpath|footway|pedestrian walkway|pavement|pedestrian way,,core,"highway=footway, highway=pedestrian, footway=sidewalk, [""sidewalk""|""sidewalk:right""|""sidewalk:left""|""sidewalk:both""|""sidewalk:foot""|""sidewalk:right:foot""|""sidewalk:left:foot""|""sidewalk:both:foot""]=[""both""|""left""|""right""|""separate""|""yes""|""designated""], foot=designated, foot=official, area:highway=footway"
d3ba231d-f188-4dee-bf99-44156851579b,Moving walkway|moving sidewalk|travelator|rolling sidewalk|motorized path,,core,highway=footway AND conveying=***any***
bee73685-9d85-4408-8b61-53e14b33f70c,staircase|steps|stairway|Stairs|flight of stairs|set of stairs|staircase entrance|entrance to stairs|stairwell entrance|stairway entrance|door to stairs|stairs access|staircase doorway|stairwell door|entry to stairwell|staircase access point|escalator|escalators|moving stairs|moving staircase|moving stairway|motorized stairs|automatic stairs|indoor escalator|mall escalator|station escalator|subway escalator|airport escalator,,core,"highway=steps, area:highway=steps, entrance=staircase"
89430e08-27ed-40b3-99a2-f5e245c7d27f,corridor|transport corridor|highway corridor|infrastructure corridor,,core,highway=corridor
eec1fb73-8236-4035-9e59-bc9e42fb80d8,Pedestrian crossing|refuge island|marked crosswalk|pedestrian island|zebra crossing|unmarked pedestrian crossing|unmarked crosswalk|unmarked road crossing|unmarked street crossing|informal pedestrian crossing|unsignalized unmarked crossing|unsigned pedestrian crossing|informal crosswalk|unmarked footpath crossing|unmarked pedestrian road crossing|uncontrolled pedestrian crossing|uncontrolled crosswalk|unsignalized pedestrian crossing|unsignalized crosswalk|marked but unsignalized crosswalk|marked but uncontrolled pedestrian crossing|zebra crossing without traffic lights|pedestrian road crossing without signals|road crossing with no traffic lights|painted crosswalk without signals|signalized crosswalk|signalized pedestrian crossing|crosswalk with lights|pedestrian crossing with lights|pedestrian traffic lights crossing|pedestrian traffic signal|pedestrian signal crossing|crosswalk with pedestrian signals|pedestrian crossing with traffic signals|intersection crosswalk with lights|pedestrian refuge island|crosswalk island|pedestrian traffic island|crossing refuge|pedestrian safety island|crosswalk safety island|pedestrian island in the road|mid-road pedestrian refuge|median refuge island|pedestrian crosswalk|footpath crossing|footway crossing,,core,"footway=crossing, footway=pedestrian, highway=crossing, railway=crossing, path=crossing, crossing=[""uncontrolled""|""marked""|""traffic_signals""|""zebra""|""pedestrian_signals""|""island""], crossing:island=yes"
60ab7cb4-467f-4cf7-b519-9358dea957ba,Bicycle lane|cycleway|cycle path|bicycle street|bicycle road|cycle crossing|bicycle crossing,,core,"highway=cycleway, [""cycleway:right""|""cycleway:left""|""cycleway:both""|""cycleway""]=[""lane""|""opposite_lane""|""opposite""|""separate""|""crossing""], highway=cycleway, cyclestreet=yes, [""bicycle""|""cycleway:bicycle""]=[""designated""|""official""], cycleway=crossing"
d1357759-671b-4399-9d26-17d44737abf7,bus guideway|lane|bus lane|bus street|busway|bus track,,core,"[""busway""|""busway:right""|""busway:left""|""busway:both""]=[""lane""|""opposite_lane""|""designated""|""yes""], [""psv:lanes:forward:conditional""|""psv:lanes:backward:conditional""|""psv:lanes:forward""|""psv:lanes:backward""|""psv:lanes:conditional""|""psv:lanes""|""psv""|""bus:lanes:forward:conditional""|""bus:lanes:backward:conditional""|""bus:lanes:forward""|""bus:lanes:backward""|""bus:lanes:conditional""|""bus:lanes""|""bus""]~designated, highway=busway, highway=bus_guideway,[""lanes:bus:forward:conditional""|""lanes:bus:backward:conditional""|""lanes:bus:forward""|""lanes:bus:backward""|""lanes:bus:conditional""|""lanes:bus""|""lanes:psv:forward:conditional""|""lanes:psv:backward:conditional""|""lanes:psv:forward""|""lanes:psv:backward""|""lanes:psv:conditional""|""lanes:psv""]>0, highway=[""busway""|""bus_guideway""], "
30ed99db-def8-499e-8b2a-1073264d8806,ford|shallow crossing|stream passage|river crossing|wading spot|waterway pass|shallow entry|watershed crossing,area,prop,ford=yes
f330e720-0eb4-467b-a71c-9a4d6e8d8035,ice road|winter road|ice crossing|glacial route|iceway|artic road,area,core,ice_road=yes
650b9e66-d530-43c9-8676-3f2201e76fb6,mountain pass|mountain crossing|highland gap|alpine passage|mountain saddle|ridge saddle|topographic saddle|col|notch in ridge|low point on ridge|mountain gap top|ridge crossing point|saddle point on mountain|hill pass saddle,area,core,"mountain_pass=yes, natural=saddle"
c2a0e3e9-39a4-43b1-8d93-7202a564f959,passing place|overtaking spot|traffic bypass area,,core,highway=passing_place
d8fbc7a1-01d7-41ba-9e44-81beedd72a26,emergency bay|lay-by|pull-off,area,core,highway=emergency_bay
6fbc8c6f-418f-4112-b6a0-b0dc17bd55cc,emergency access point|emergency access,,core,"highway=emergency_access_point, highway=service AND service=emergency_access"
811067c2-c059-45c8-a0f6-ae2e80d83c3b,give way sign|yield sign|right of way sign|priority sign|traffic yield marker|roadway priority sign|intersection priority marker,,core,highway=give_way
e740e297-bf93-4251-93a2-526f2a67977d,highway milestone|roadside marker|distance marker|milestone marker|distance stone|river distance marker|canal distance marker|waterway milestone|river kilometer marker|canal kilometer post|waterway distance post|navigation distance marker|river mile marker|canal milepost|boating distance marker,,core,"highway=milestone, waterway=milestone"
254781fb-02c9-479d-a86d-0b7efd2ad389,Roundabout|mini roundabout|traffic circle|rotary|road circle|circular intersection|traffic loop|circle junction|ring junction,area,core,"highway=mini_roundabout, junction=circular, junction=roundabout, highway=turning_loop"
ae6adabe-b7b7-45d9-8261-cdb3868bc200,motorway junction|highway interchange|freeway intersection|motorway crossing,area,core,highway=motorway_junction
76564988-a526-4f33-ac6f-9c9d8e244c2a,rest area|rest stop|rest zone|service area|motorway stop|break point,area,core,"highway=rest_area, highway=services"
097628bf-ef64-4d84-ae03-3feb6f470be5,speed camera|speed trap|traffic camera|radar camera|speed enforcement camera|roadside radar|speed monitoring camera|speed limit enforcement|speed limit enforcement camera|speed enforcement radar|speed enforcement device|speed radar trap|speed control camera|speed control radar|traffic speed enforcement|speed monitoring radar|automatic speed control|radar,,core,"highway=speed_camera, type=enforcement AND enforcement=maxspeed"
49574e55-745b-43b3-886a-4d95d8a636fc,Speed Limit Sign|max speed sign|speed sign|maximum speed|radar speed sign,,core,"traffic_sign=maxspeed, highway=speed_display"
8bc8436a-d9ae-41cb-921e-b30a229cc373,stop sign|halt sign|traffic stop marker|stop signal|road halt sign|stop warning,,core,highway=stop
64709f57-2a99-4cfe-b693-fcc24010e7f7,traffic sign|road sign|traffic marker|street sign|road marker|vehicle guidance sign,,core,"highway=traffic_sign, traffic_sign=***any***"
02d5f273-0112-4a37-9509-84c433b37ce3,street lamp|streetlight|lamp post|road light|pathway light|street illumination,,core,"highway=street_lamp, camera:mount=street_lamp, support=street_lamp, lamp_type=street_lamp, lamp:type=street_lamp, light:type=street_lamp, amenity=street_lamp"
2fa38945-35ba-4e5c-b778-f48f176e79f8,traffic mirror|road safety mirror|highway mirror|street mirror|corner safety mirror|intersection mirror,,core,highway=traffic_mirror
2ac9dcf8-0d70-4b64-a653-72accf0739bb,traffic signals|traffic control|traffic light|traffic lights|traffic lamps|signal lights|stop lights ,,core,highway=traffic_signals
2047db0e-36df-4621-9edc-1b3693b6db14,aqueduct|Water Bridge|Elevated Conduit|Watercourse Viaduct|Arched Waterway|roman aqueduct,area,core,"historic=aqueduct, bridge=aqueduct"
866fdc48-bc87-44f6-a673-2b4f5477ed7a,archaeological site|cultural heritage location|ancient remains,area,core,historic=archaeological_site
f4efa6e0-e3b9-4141-b458-f593c124781b,cannon|Artillery Gun|Field Gun|historic cannon,area,core,historic=cannon
a33d6220-18e2-4151-a7fc-df4341a5c6dc,city gate|Town Gate|Entrance Arch to the city|Gatehouse|medieval gate|walled city entrance|castle sally port|fortress sally port|postern gate|castle side gate|hidden castle exit|fortification side door|defensive wall gate|small castle gate,,core,"historic=city_gate, building=gatehouse, barrier=sally_port"
2b3f7cbf-18fe-4a89-b4ce-d6767ebf4a7c,historic highwater mark|Flood Level Marker|Floodmark|Highwater Record Sign|Historic Floodline,,core,historic=highwater_mark
ae24e4e6-3ae7-4ebb-af83-b88adcc23e46,historic mansion|manor|Manor House|Estate House,area,core,historic=manor
3e700ac3-083d-4866-bc96-35dcfb3548b9,memorial|memorial site|memorial plaque|stolperstein|commemorative plaque|war memorial|monument|historic monument|Historic Marker|stolperstein plaque|stumbling stone|holocaust memorial plaque|holocaust victim plaque|brass pavement memorial|pavement stolperstein|gunter demnig stolperstein|small holocaust memorial stone|world war 2 victim plaque|nazi persecution memorial plaque|historic plaque|historical plaque|blue plaque|dedication plaque|bronze plaque|wall plaque|building plaque|memorial sign|blue heritage plaque|blue commemorative plaque|historic blue plaque|English Heritage blue plaque|historic person blue plaque|building history blue plaque|memorial blue plaque|city heritage plaque|wall-mounted blue plaque,,core,"historic=memorial, historic=monument"
